,date,title,content,sentiment score
2284,12/17/2015,"Streaming Royalties Rise, but Not as High as Music Industry Wanted",Panel of federal judges increases royalty that free Internet radio services like Pandora will pay record companies for next five years; decision means that Pandora will pay millions of dollars more in royalties.,0.0
2285,,,,0.0
2286,12/16/2015,Ackman Tells Investors That This Year Could Be His Firm's Worst Ever,,0.0
2287,,,,0.0
2288,12/16/2015,CVS and SolarCity Are Big Market Movers,,0.0
2289,,,,0.0
2290,12/16/2015,Banks Line Up to Advise Qatar on Valentino Share Offer-Sources,,0.0
2291,,,,0.0
2292,12/16/2015,Fed Raises Rates for First Time in 9 Years,,0.0
2293,,,,0.0
2294,12/17/2015,"With Feds Interest Rate Move, a Test of the Stock Markets",Federal Reserve's decision to raise benchmark interest rate from near zero will test sustainability and strength of one of longest booms in market history; stocks rise broadly on news.,0.0
2295,,,,0.0
2296,12/16/2015,AP PHOTOS: Changes Since the Fed Last Raised Rates in 2006,,0.0
2297,,,,0.0
2298,12/17/2015,Fed Raises Key Interest Rate for First Time in Almost a Decade,"Federal Reserve says it will raise interest rates for first time since financial crisis, move that signals both confidence in economy's recovery and beginning of end to stimulus program; rate increase of 0.25 to 0.5 percent is intended to stave off future risks but must be carefully weighed against other dangers, as other countries keep their rates down and recovery remains fragile.",0.0
2299,,,,0.0
2300,12/17/2015,Expected Repeal of Oil Export Ban Unlikely to Have Immediate Impact,"No quick impact on crude oil prices is expected upon resumption of United States exports; experts do not forecast expansion of oil markets in near future; oil prices have dropped by nearly 66 percent since summer 2014, to $36.75 per barrel. ",0.0
2301,,,,0.0
2302,12/16/2015,Apple's Stock Dips as Concerns Mount About iPhone Shipments,,0.0
2303,,,,0.0
2304,12/17/2015,BATS Exchange to Try Again at an I.P.O.,,0.0
2305,,,,0.0
2306,12/16/2015,"Ireland's Recovering Banks-Want to Lend, Can't Lend",,0.0
2307,,,,0.0
2308,12/16/2015,"CVS Health Hikes Low End of 2016 Forecast Range, Dividend",,0.0
2309,,,,0.0
2310,12/16/2015,Marchers Demand South Africa's Zuma Step Down,,0.0
2311,,,,0.0
2312,12/16/2015,"Wall Street Rallies on Gradual Fed Tightening, Improving Economy",,0.0
2313,,,,0.0
2314,12/17/2015,How to Handle Your Finances as the Fed Raises Interest Rates,"Consumers are unlikely to encounter abrupt financial changes as result of Federal Reserve's increase of interest rates, but long-term changes could be in store; examination of potential effects on deposit accounts, bonds, home loans and consumer loans.",0.0
2315,,,,0.0
2316,12/16/2015,"Asian Stocks, Dollar Climb as Fed Lifts Off",,0.0
2317,,,,0.0
2318,12/16/2015,"Paid Notice: Deaths  MILLER, JEAN CHANDLER",,0.0
2319,,,,0.0
2320,12/16/2015,"Square Merchants Bought Shares During Its I.P.O., With a Start-Up&#8217;s Help","Square says 14,000 merchants bought into company's initial public offering through platform known as Loyal3; it allocated 5 percent of Square's $243 million IPO.",0.0
2321,,,,0.0
2322,12/15/2015,Ackman Tells Investors That This Year Could Be His Firm's Worst Ever,,0.0
2323,,,,0.0
2324,12/15/2015,"The Latest: Asia Stocks Cheer Fed, Currencies Drop",,0.0
2325,,,,0.0
2326,12/16/2015,"Battered, Apologetic and Still Pitching Their Hedge Funds","Hedge funds have had bruising, turbulent year, with many top managers losing much of their investors' money; amid turmoil, some funds are soliciting investors for more money and marketing new opportunities; trend underscores how pension funds, despite complaints about high fees, still seem eager to invest in hedge funds.",0.0
2327,,,,0.0
2328,12/16/2015,Global Payments to Buy Heartland Payment for $4.3 Billion,Global Payments announces it will buy Heartland Payment Systems for about $4.3 billion.,0.0
2329,,,,0.0
2330,12/15/2015,Global Payments to Buy Rival Heartland Payment for $4.3B,,0.0
2331,,,,0.0
2332,12/15/2015,3M and Lumber Liquidators Are Big Market Movers,,0.0
2333,,,,0.0
2334,12/15/2015,Early Critic of Lumber Liquidators Backs Off and Shares Soar,,0.0
2335,,,,0.0
2336,12/16/2015,"Fenway Parks Neighborhood Changes, but Keeps Its Character","Developer Steve Samuels, chairman of Samuels & Associates, is working to keep lively character of Boston's Fenway Park neighborhood; has constructed three apartment buildings since 2004, with almost 950 rental units, and is opening restaurants and hotels in area catering to young demographic. ",0.0
